"Plot;Harvest;Species;Abundance"
"82;A18;Sp;0.287356322"
"83;A18;Am;0.388349515"
"83;A18;Ao;0.009708738"
"83;A18;Be;0.009708738"
"83;A18;Cb;0"
"83;A18;Cj;0.388349515"
"83;A18;Dc;0"
"83;A18;Dg;0.009708738"
"83;A18;Fr;0.009708738"
"83;A18;Ga;0.058252427"
"83;A18;Hl;0.009708738"
"83;A18;Hp;0.009708738"
"83;A18;Lp;0.009708738"
"83;A18;Pg;0.009708738"
"83;A18;Pm;0.019417476"
"83;A18;Pt;0"
"83;A18;Ra;0.009708738"
"83;A18;Sp;0.048543689"
"83;A18;To;0.009708738"
"84;A18;Cb;0.483870968"
"84;A18;Ga;0.403225806"
"84;A18;Hl;0.016129032"
"84;A18;Lp;0.016129032"
"84;A18;Pt;0"
"84;A18;Ra;0"
"84;A18;To;0.080645161"
"85;A18;Am;0.145631068"
"85;A18;Be;0.019417476"
"85;A18;Cj;0.291262136"
"85;A18;Dc;0.009708738"
"85;A18;Fr;0.048543689"
"85;A18;Pg;0.194174757"
"85;A18;Pm;0.097087379"
"85;A18;Sp;0.194174757"
"86;A18;Cb;0.316455696"
"86;A18;Dg;0.063291139"
"86;A18;Ga;0.316455696"
"86;A18;Hl;0.037974684"
"86;A18;Pt;0.012658228"
"86;A18;To;0.253164557"
"87;A18;Be;0.063063063"
"87;A18;Dc;0.018018018"
"87;A18;Ga;0.45045045"
"87;A18;Lp;0.018018018"
"87;A18;Pg;0.27027027"
"87;A18;Pm;0.18018018"
"87;A18;Ra;0"
"88;A18;Pg;1"
"89;A18;Cb;0.198019802"
"89;A18;Ga;0.099009901"
"89;A18;Lp;0.04950495"
"89;A18;Pt;0.00990099"
"89;A18;Ra;0"
"89;A18;To;0.643564356"
"90;A18;Am;0.348837209"
"90;A18;Ao;0.034883721"
"90;A18;Dg;0.058139535"
"90;A18;Hl;0.034883721"
"90;A18;Pg;0.290697674"
"90;A18;Pm;0.23255814"
"90;A18;Ra;0"
"91;A18;Ao;1"
"92;A18;Ao;0.00990099"
"92;A18;Cj;0.594059406"
"92;A18;Hp;0.198019802"
"92;A18;Pg;0.198019802"
"93;A18;Lp;1"
"94;A18;Cb;0.263157895"
"94;A18;Dg;0.105263158"
"94;A18;Ga;0.526315789"
"94;A18;Hl;0.052631579"
"94;A18;Ra;0"
"94;A18;To;0.052631579"
"95;A18;Dc;1"
"96;A18;Cj;1"
"97;A18;Fr;1"
"98;A18;Am;0.433070866"
"98;A18;Ao;0.039370079"
"98;A18;Be;0.078740157"
"98;A18;Cj;0.078740157"
"98;A18;Dc;0.015748031"
"98;A18;Hp;0.118110236"
"98;A18;Pm;0.039370079"
"98;A18;Sp;0.196850394"
"99;A18;Am;0.210526316"
"99;A18;Ao;0.010526316"
"99;A18;Be;0"
"99;A18;Cb;0.042105263"
"99;A18;Cj;0.263157895"
"99;A18;Dc;0.010526316"
"99;A18;Dg;0.031578947"
"99;A18;Fr;0.010526316"
"99;A18;Ga;0.105263158"
"99;A18;Hl;0.010526316"
"99;A18;Hp;0.042105263"
"99;A18;Lp;0.010526316"
"99;A18;Pg;0.031578947"
"99;A18;Pm;0.052631579"
"99;A18;Pt;0.010526316"
"99;A18;Ra;0"
"99;A18;Sp;0.105263158"
"99;A18;To;0.052631579"
"100;A18;Be;0.138888889"
"100;A18;Cb;0.486111111"
"100;A18;Dc;0.041666667"
"100;A18;Dg;0.027777778"
"100;A18;Hl;0.055555556"
"100;A18;Hp;0.041666667"
"100;A18;Pg;0.208333333"
"100;A18;Ra;0"
"101;A18;Dg;0.107692308"
"101;A18;Lp;0.046153846"
"101;A18;To;0.846153846"
"102;A18;Cb;0.357142857"
"102;A18;Ga;0.625"
"102;A18;Hl;0.017857143"
"103;A18;Cb;0.509212944"
"103;A18;Ga;0.174587295"
"103;A18;Hl;0.039769877"
"103;A18;Lp;0.043646824"
"103;A18;Pt;0.014548941"
"103;A18;Ra;0"
"103;A18;To;0.218234119"
"104;A18;Dg;0.666666667"
"104;A18;Lp;0.333333333"
"104;A18;Ra;0"
"105;A18;Am;0.736842105"
"105;A18;Ao;0.021052632"
"105;A18;Cb;0.010526316"
"105;A18;Ga;0.073684211"
"105;A18;Pm;0.105263158"
"105;A18;Sp;0.052631579"
"106;A18;Dg;0.348837209"
"106;A18;Lp;0.162790698"
"106;A18;Pt;0.023255814"
"106;A18;To;0.465116279"
"107;A18;Be;0.198019802"
"107;A18;Dc;0.02970297"
"107;A18;Fr;0.04950495"
"107;A18;Ga;0.247524752"
"107;A18;Lp;0.099009901"
"107;A18;Pt;0.00990099"
"107;A18;Sp;0.247524752"
"107;A18;To;0.118811881"
"108;A18;Cj;0.714285714"
"108;A18;Dg;0.051020408"
"108;A18;Sp;0.204081633"
"108;A18;To;0.030612245"
"109;A18;Hp;0.25"
"109;A18;Pg;0.15"
"109;A18;Pm;0.25"
"109;A18;Sp;0.35"
"110;A18;Cj;0.284090909"
"110;A18;Fr;0.056818182"
"110;A18;Ga;0.113636364"
"110;A18;Pm;0.227272727"
"110;A18;Pt;0.022727273"
"110;A18;Sp;0.284090909"
"110;A18;To;0.011363636"
"111;A18;Ao;0.047619048"
"111;A18;Dg;0.396825397"
"111;A18;Hp;0.555555556"
"111;A18;Ra;0"
"112;A18;Am;0.684210526"
"112;A18;Ao;0.052631579"
"112;A18;Dc;0.052631579"
"112;A18;Pm;0.210526316"
"113;A18;Cb;1"
"114;A18;Pt;1"
"115;A18;To;1"
"116;A18;Cb;0.047619048"
"116;A18;Ga;0.904761905"
"116;A18;Hl;0.028571429"
"116;A18;Lp;0.019047619"
"117;A18;Am;0.280898876"
"117;A18;Ao;0.011235955"
"117;A18;Be;0.02247191"
"117;A18;Cb;0.02247191"
"117;A18;Cj;0.02247191"
"117;A18;Dc;0"
"117;A18;Dg;0.011235955"
"117;A18;Fr;0.02247191"
"117;A18;Ga;0.056179775"
"117;A18;Hl;0.011235955"
"117;A18;Hp;0.056179775"
"117;A18;Lp;0"
"117;A18;Pg;0.078651685"
"117;A18;Pm;0.056179775"
"117;A18;Pt;0.02247191"
"117;A18;Ra;0"
"117;A18;Sp;0.280898876"
"117;A18;To;0.04494382"
"118;A18;Am;0.252525253"
"118;A18;Ao;0.01010101"
"118;A18;Be;0.070707071"
"118;A18;Cj;0.303030303"
"118;A18;Fr;0.01010101"
"118;A18;Hp;0.03030303"
"118;A18;Pg;0.121212121"
"118;A18;Sp;0.202020202"
"120;A18;Am;0.102040816"
"120;A18;Ao;0.020408163"
"120;A18;Be;0.102040816"
"120;A18;Cj;0.357142857"
"120;A18;Dc;0.020408163"
"120;A18;Fr;0.071428571"
"120;A18;Hp;0.12244898"
"120;A18;Pm;0.204081633"
"121;A18;Hp;1"
"122;A18;Dc;0.024096386"
"122;A18;Hl;0.060240964"
"122;A18;Hp;0.240963855"
"122;A18;Pg;0.361445783"
"122;A18;Pm;0.301204819"
"122;A18;To;0.012048193"
"123;A18;Ao;0.027777778"
"123;A18;Be;0.138888889"
"123;A18;Cb;0.013888889"
"123;A18;Cj;0.625"
"123;A18;Hl;0.027777778"
"123;A18;Hp;0.097222222"
"123;A18;Lp;0.055555556"
"123;A18;To;0.013888889"
"124;A18;Be;0.043478261"
"124;A18;Cj;0.782608696"
"124;A18;Dc;0"
"124;A18;Pm;0.173913043"
"125;A18;Ao;0.01980198"
"125;A18;Be;0.099009901"
"125;A18;Cj;0.346534653"
"125;A18;Dc;0.00990099"
"125;A18;Fr;0.04950495"
"125;A18;Pg;0.099009901"
"125;A18;Pm;0.079207921"
"125;A18;Sp;0.297029703"
"126;A18;Sp;1"
"127;A18;Ao;0.011627907"
"127;A18;Cj;0.581395349"
"127;A18;Fr;0.11627907"
"127;A18;Pg;0.290697674"
"128;A18;Ao;0.038461538"
"128;A18;Cj;0.817307692"
"128;A18;Dc;0"
"128;A18;Sp;0.144230769"
"129;A18;Dg;1"
"130;A18;Hl;1"
"131;A18;Cb;0.208333333"
"131;A18;Dg;0.097222222"
"131;A18;Ga;0.277777778"
"131;A18;Lp;0.041666667"
"131;A18;Pt;0.027777778"
"131;A18;Ra;0"
"131;A18;To;0.347222222"
"132;A18;Cb;0.483870968"
"132;A18;Dg;0.064516129"
"132;A18;Ga;0.403225806"
"132;A18;Lp;0.032258065"
"132;A18;Pt;0.016129032"
"132;A18;Ra;0"
"133;A18;Ao;0.027777778"
"133;A18;Dc;0"
"133;A18;Fr;0.208333333"
"133;A18;Pm;0.763888889"
"134;A18;Am;1"
"135;A18;Ga;0.454545455"
"135;A18;Hl;0.060606061"
"135;A18;Lp;0.151515152"
"135;A18;Pt;0.03030303"
"135;A18;Ra;0"
"135;A18;To;0.303030303"
"136;A18;Cb;0.384615385"
"136;A18;Dg;0.269230769"
"136;A18;Hl;0.076923077"
"136;A18;Lp;0.115384615"
"136;A18;Pt;0.038461538"
"136;A18;To;0.115384615"
"137;A18;Am;0.666666667"
"137;A18;Dg;0.055555556"
"137;A18;Sp;0.277777778"
"138;A18;Be;0.1875"
"138;A18;Ga;0.25"
"138;A18;Pm;0.5625"
"138;A18;To;0"
"139;A18;Cb;0.714285714"
"139;A18;Dg;0.19047619"
"139;A18;Pt;0.015873016"
"139;A18;To;0.079365079"
"140;A18;Dg;0.125"
"140;A18;Ga;0.875"
"140;A18;Ra;0"
"141;A18;Ao;0.009803922"
"141;A18;Be;0.058823529"
"141;A18;Cj;0.392156863"
"141;A18;Dc;0"
"141;A18;Fr;0.098039216"
"141;A18;Hp;0.049019608"
"141;A18;Pg;0.147058824"
"141;A18;Pm;0.245098039"
"142;A18;Dg;0.05"
"142;A18;Ga;0.95"
"142;A18;Ra;0"
"143;A18;Dc;0.029126214"
"143;A18;Lp;0.194174757"
"143;A18;Pm;0.436893204"
"143;A18;To;0.339805825"
"144;A18;Cb;0.333333333"
"144;A18;Hp;0.333333333"
"144;A18;Lp;0.166666667"
"144;A18;Pg;0.166666667"
"145;A18;Am;0.792079208"
"145;A18;Ga;0.099009901"
"145;A18;Lp;0.00990099"
"145;A18;Sp;0.099009901"
"146;A18;Ga;1"
"147;A18;Ao;0"
"147;A18;Cb;0.447761194"
"147;A18;Dg;0.104477612"
"147;A18;Ga;0.149253731"
"147;A18;Hp;0.149253731"
"147;A18;Pg;0.074626866"
"147;A18;Ra;0"
"147;A18;Sp;0.074626866"
"148;A18;Be;1"
"149;A18;Dc;0"
"149;A18;Hp;0.25"
"149;A18;Pg;0.1"
"149;A18;Sp;0.65"
"150;A18;Am;0.344827586"
"150;A18;Ao;0.00862069"
"150;A18;Be;0.086206897"
"150;A18;Cj;0.172413793"
"150;A18;Dc;0"
"150;A18;Pg;0.043103448"
"150;A18;Pm;0.172413793"
"150;A18;Sp;0.172413793"
"151;A18;Am;0.841121495"
"151;A18;Dc;0.065420561"
"151;A18;Lp;0.028037383"
"151;A18;To;0.065420561"
"152;A18;Fr;0.14084507"
"152;A18;Pt;0.014084507"
"152;A18;Ra;0"
"152;A18;Sp;0.845070423"
"153;A18;Am;0.380952381"
"153;A18;Be;0.047619048"
"153;A18;Cj;0.095238095"
"153;A18;Dc;0.019047619"
"153;A18;Hp;0.142857143"
"153;A18;Pg;0.028571429"
"153;A18;Pm;0.142857143"
"153;A18;Sp;0.142857143"
"154;A18;Dg;0.0625"
"154;A18;Ga;0.03125"
"154;A18;Hl;0.0625"
"154;A18;Lp;0.3125"
"154;A18;Pt;0.0625"
"154;A18;To;0.46875"
"155;A18;Am;0.459770115"
"155;A18;Ao;0.011494253"
"155;A18;Be;0.114942529"
"155;A18;Dc;0.011494253"
"155;A18;Fr;0.057471264"
"155;A18;Hp;0.057471264"
"155;A18;Pm;0.172413793"
"155;A18;Sp;0.114942529"
"157;A18;Am;0.864864865"
"157;A18;Ao;0.018018018"
"157;A18;Fr;0.027027027"
"157;A18;Hp;0.09009009"
"158;A18;Am;0.151515152"
"158;A18;Ao;0.015151515"
"158;A18;Be;0.007575758"
"158;A18;Cb;0.037878788"
"158;A18;Cj;0.492424242"
"158;A18;Dc;0"
"158;A18;Dg;0.015151515"
"158;A18;Fr;0.022727273"
"158;A18;Ga;0"
"158;A18;Hl;0"
"158;A18;Hp;0.045454545"
"158;A18;Lp;0.037878788"
"158;A18;Pg;0.045454545"
"158;A18;Pm;0.045454545"
"158;A18;Pt;0.015151515"
"158;A18;Ra;0"
"158;A18;Sp;0.022727273"
"158;A18;To;0.045454545"
"159;A18;Dg;0.365853659"
"159;A18;Lp;0.609756098"
"159;A18;Pt;0.024390244"
"160;A18;Am;0.255102041"
"160;A18;Cj;0.612244898"
"160;A18;Fr;0.030612245"
"160;A18;Hp;0.102040816"
"161;A18;Cb;0.173913043"
"161;A18;Dg;0.072463768"
"161;A18;Ga;0.362318841"
"161;A18;Hl;0.028985507"
"161;A18;Lp;0.144927536"
"161;A18;To;0.217391304"
"162;A18;Am;0.595238095"
"162;A18;Ao;0.007936508"
"162;A18;Be;0.031746032"
"162;A18;Fr;0.023809524"
"162;A18;Hp;0.063492063"
"162;A18;Pg;0.023809524"
"162;A18;Pm;0.055555556"
"162;A18;Sp;0.198412698"
"163;A18;Dc;0.011494253"
"163;A18;Dg;0.045977011"
"163;A18;Ga;0.459770115"
"163;A18;Hl;0.022988506"
"163;A18;Hp;0.057471264"
"163;A18;Lp;0.057471264"
"163;A18;Pg;0.114942529"
"163;A18;Pm;0.229885057"
"164;A18;Pm;1"
"165;A18;Dg;0.909090909"
"165;A18;Hl;0.068181818"
"165;A18;Pt;0.022727273"
"166;A18;Am;0.162601626"
"166;A18;Ao;0.016260163"
"166;A18;Be;0.024390244"
"166;A18;Cb;0"
"166;A18;Cj;0.325203252"
"166;A18;Dc;0.008130081"
"166;A18;Dg;0.016260163"
"166;A18;Fr;0.024390244"
"166;A18;Ga;0.040650407"
"166;A18;Hl;0.008130081"
"166;A18;Hp;0.040650407"
"166;A18;Lp;0.024390244"
"166;A18;Pg;0.048780488"
"166;A18;Pm;0.081300813"
"166;A18;Pt;0.032520325"
"166;A18;Ra;0"
"166;A18;Sp;0.12195122"
"166;A18;To;0.024390244"
"167;A18;Ra;1"
"168;A18;Ao;0.111111111"
"168;A18;Dc;0.095238095"
"168;A18;Dg;0.396825397"
"168;A18;To;0.396825397"
"169;A18;Dg;1"
"170;A18;Am;0.208333333"
"170;A18;Ao;0.008333333"
"170;A18;Cb;0.058333333"
"170;A18;Ga;0.083333333"
"170;A18;Pm;0.141666667"
"170;A18;Sp;0.5"
"171;A18;Am;0.051282051"
"171;A18;Ao;0"
"171;A18;Be;0.012820513"
"171;A18;Cb;0.038461538"
"171;A18;Cj;0.166666667"
"171;A18;Dc;0"
"171;A18;Dg;0.038461538"
"171;A18;Fr;0.064102564"
"171;A18;Ga;0.064102564"
"171;A18;Hl;0.012820513"
"171;A18;Hp;0.038461538"
"171;A18;Lp;0.025641026"
"171;A18;Pg;0.102564103"
"171;A18;Pm;0.08974359"
"171;A18;Pt;0.038461538"
"171;A18;Ra;0"
"171;A18;Sp;0.064102564"
"171;A18;To;0.192307692"
"172;A18;Cb;0.483870968"
"172;A18;Hp;0.215053763"
"172;A18;Lp;0.086021505"
"172;A18;Pg;0.215053763"
"173;A18;Am;0.808080808"
"173;A18;Ao;0.04040404"
"173;A18;Dc;0"
"173;A18;Pm;0.151515152"
"174;A18;Am;0.134831461"
"174;A18;Ao;0.033707865"
"174;A18;Be;0.02247191"
"174;A18;Cj;0.449438202"
"174;A18;Dc;0"
"174;A18;Fr;0.101123596"
"174;A18;Hp;0.08988764"
"174;A18;Pm;0.168539326"
"175;A18;Ao;0.011494253"
"175;A18;Cj;0.402298851"
"175;A18;Dc;0.011494253"
"175;A18;Sp;0.574712644"
"176;A18;Dc;1"
"177;A18;Cb;0.080808081"
"177;A18;Dg;0.121212121"
"177;A18;Ga;0.707070707"
"177;A18;Hl;0.02020202"
"177;A18;Lp;0.04040404"
"177;A18;To;0.03030303"
"178;A18;Pm;1"
"179;A18;Ao;0.045454545"
"179;A18;Dc;0"
"179;A18;Dg;0.909090909"
"179;A18;To;0.045454545"
"180;A18;Am;0.339805825"
"180;A18;Ao;0"
"180;A18;Be;0.067961165"
"180;A18;Dc;0"
"180;A18;Fr;0.13592233"
"180;A18;Hp;0.067961165"
"180;A18;Pm;0.194174757"
"180;A18;Sp;0.194174757"
"181;A18;Dc;0"
"181;A18;Hp;0.3"
"181;A18;Pg;0.3"
"181;A18;Sp;0.4"
"182;A18;Ga;1"
"183;A18;Cb;0.352941176"
"183;A18;Dg;0.082352941"
"183;A18;Hl;0.058823529"
"183;A18;Lp;0.058823529"
"183;A18;Pt;0.035294118"
"183;A18;To;0.411764706"
"184;A18;Dg;0.421686747"
"184;A18;Ga;0.481927711"
"184;A18;Ra;0.096385542"
"185;A18;Dc;0.008264463"
"185;A18;Hl;0.041322314"
"185;A18;Hp;0.082644628"
"185;A18;Pg;0.123966942"
"185;A18;Pm;0.247933884"
"185;A18;To;0.495867769"
"186;A18;Ao;0.018691589"
"186;A18;Be;0.074766355"
"186;A18;Cj;0.280373832"
"186;A18;Dc;0"
"186;A18;Fr;0.23364486"
"186;A18;Hp;0.112149533"
"186;A18;Pg;0.186915888"
"186;A18;Pm;0.093457944"
"187;A18;Ao;0.010989011"
"187;A18;Cb;0.164835165"
"187;A18;Dg;0.043956044"
"187;A18;Ga;0.164835165"
"187;A18;Hp;0.065934066"
"187;A18;Pg;0.32967033"
"187;A18;Ra;0"
"187;A18;Sp;0.21978022"
"188;A18;Dg;0.875"
"188;A18;Hl;0.1"
"188;A18;Pt;0.025"
"189;A18;Cj;0.321100917"
"189;A18;Fr;0.064220183"
"189;A18;Ga;0.073394495"
"189;A18;Pm;0.137614679"
"189;A18;Pt;0.018348624"
"189;A18;Sp;0.321100917"
"189;A18;To;0.064220183"
"190;A18;Am;0.346534653"
"190;A18;Ao;0.00990099"
"190;A18;Be;0.02970297"
"190;A18;Cb;0"
"190;A18;Cj;0.198019802"
"190;A18;Dc;0.00990099"
"190;A18;Dg;0.03960396"
"190;A18;Fr;0.02970297"
"190;A18;Ga;0"
"190;A18;Hl;0.01980198"
"190;A18;Hp;0.03960396"
"190;A18;Lp;0.01980198"
"190;A18;Pg;0.108910891"
"190;A18;Pm;0.069306931"
"190;A18;Pt;0"
"190;A18;Ra;0"
"190;A18;Sp;0.069306931"
"190;A18;To;0.00990099"
"191;A18;Am;0.808080808"
"191;A18;Dg;0.04040404"
"191;A18;Sp;0.151515152"
"192;A18;Cb;0.04494382"
"192;A18;Ga;0.786516854"
"192;A18;Hl;0.02247191"
"192;A18;Lp;0.04494382"
"192;A18;Pt;0.02247191"
"192;A18;Ra;0"
"192;A18;To;0.078651685"
"193;A18;Am;0.808080808"
"193;A18;Dc;0.070707071"
"193;A18;Lp;0.080808081"
"193;A18;To;0.04040404"
"194;A18;Dc;0.260416667"
"194;A18;Lp;0.15625"
"194;A18;Pm;0.572916667"
"194;A18;To;0.010416667"
"195;A18;Be;0.05511811"
"195;A18;Ga;0.511811024"
"195;A18;Pm;0.31496063"
"195;A18;To;0.118110236"
"196;A18;Dg;0.11627907"
"196;A18;Ga;0.697674419"
"196;A18;Hl;0.081395349"
"196;A18;Lp;0.093023256"
"196;A18;Pt;0.011627907"
"196;A18;To;0"
"197;A18;Lp;1"
"198;A18;Sp;1"
"199;A18;Fr;1"
"200;A18;Dg;0.208333333"
"200;A18;Ga;0.729166667"
"200;A18;Ra;0.0625"
"201;A18;Am;0.858585859"
"201;A18;Ao;0.03030303"
"201;A18;Fr;0.04040404"
"201;A18;Hp;0.070707071"
"202;A18;Cb;1"
"203;A18;Am;0.188679245"
"203;A18;Be;0.037735849"
"203;A18;Cj;0.377358491"
"203;A18;Dc;0.028301887"
"203;A18;Fr;0.028301887"
"203;A18;Pg;0.188679245"
"203;A18;Pm;0.056603774"
"203;A18;Sp;0.094339623"
"204;A18;Ao;0.033898305"
"204;A18;Be;0.016949153"
"204;A18;Cj;0.152542373"
"204;A18;Dc;0"
"204;A18;Fr;0.059322034"
"204;A18;Pg;0.059322034"
"204;A18;Pm;0.084745763"
"204;A18;Sp;0.593220339"
"205;A18;Cb;0.397727273"
"205;A18;Ga;0.170454545"
"205;A18;Lp;0.045454545"
"205;A18;Pt;0.034090909"
"205;A18;Ra;0.011363636"
"205;A18;To;0.340909091"
"206;A18;Ga;0.769230769"
"206;A18;Hl;0.087912088"
"206;A18;Lp;0.087912088"
"206;A18;Pt;0.021978022"
"206;A18;Ra;0"
"206;A18;To;0.032967033"
"207;A18;Cj;0.486111111"
"207;A18;Dg;0.138888889"
"207;A18;Sp;0.361111111"
"207;A18;To;0.013888889"
"208;A18;Ao;0.044444444"
"208;A18;Cj;0.444444444"
"208;A18;Fr;0.177777778"
"208;A18;Pg;0.333333333"
"209;A18;Ao;0.052631579"
"209;A18;Cj;0.368421053"
"209;A18;Hp;0.105263158"
"209;A18;Pg;0.473684211"
"211;A18;Am;0.421052632"
"211;A18;Ao;0.010526316"
"211;A18;Be;0.084210526"
"211;A18;Cj;0.178947368"
"211;A18;Dc;0"
"211;A18;Hp;0.073684211"
"211;A18;Pm;0.094736842"
"211;A18;Sp;0.136842105"
"212;A18;To;1"
"213;A18;Am;0.086956522"
"213;A18;Be;0.026086957"
"213;A18;Cj;0.173913043"
"213;A18;Dc;0.034782609"
"213;A18;Hp;0.130434783"
"213;A18;Pg;0.173913043"
"213;A18;Pm;0.113043478"
"213;A18;Sp;0.260869565"
"214;A18;Dg;0.538461538"
"214;A18;Lp;0.461538462"
"214;A18;Ra;0"
"215;A18;Fr;0.144230769"
"215;A18;Pt;0.038461538"
"215;A18;Ra;0"
"215;A18;Sp;0.817307692"
"216;A18;Hp;1"
"217;A18;Ao;0.046296296"
"217;A18;Be;0.074074074"
"217;A18;Cb;0.064814815"
"217;A18;Cj;0.555555556"
"217;A18;Hl;0.018518519"
"217;A18;Hp;0.138888889"
"217;A18;Lp;0.092592593"
"217;A18;To;0.009259259"
"218;A18;Dg;0.625"
"218;A18;Lp;0.277777778"
"218;A18;Pt;0.097222222"
"218;A18;To;0"
"219;A18;Hl;1"
"220;A18;Cb;0.097087379"
"220;A18;Ga;0.776699029"
"220;A18;Hl;0.097087379"
"220;A18;Lp;0.029126214"
"221;A18;Cb;0.27173913"
"221;A18;Dg;0.380434783"
"221;A18;Pt;0.02173913"
"221;A18;To;0.326086957"
"222;A18;Am;0.360824742"
"222;A18;Ao;0"
"222;A18;Dg;0.134020619"
"222;A18;Hl;0.06185567"
"222;A18;Pg;0.18556701"
"222;A18;Pm;0.257731959"
"222;A18;Ra;0"
"223;A18;Am;0.15"
"223;A18;Cj;0.75"
"223;A18;Fr;0.08"
"223;A18;Hp;0.02"
"224;A18;Be;1"
"225;A18;Be;0.117647059"
"225;A18;Cj;0.637254902"
"225;A18;Dc;0"
"225;A18;Pm;0.245098039"
"226;A18;Am;0.291262136"
"226;A18;Ga;0"
"226;A18;Lp;0.029126214"
"226;A18;Sp;0.67961165"
"227;A18;Am;0.15625"
"227;A18;Ao;0.046875"
"227;A18;Be;0.078125"
"227;A18;Fr;0.078125"
"227;A18;Hp;0.0703125"
"227;A18;Pg;0.0625"
"227;A18;Pm;0.1953125"
"227;A18;Sp;0.3125"
"228;A18;Cb;0.056603774"
"228;A18;Dg;0.226415094"
"228;A18;Ga;0.150943396"
"228;A18;Hl;0.471698113"
"228;A18;Pt;0"
"228;A18;To;0.094339623"
"229;A18;Am;1"
"230;A18;Am;0.118110236"
"230;A18;Ao;0.086614173"
"230;A18;Be;0"
"230;A18;Cj;0.236220472"
"230;A18;Dc;0.007874016"
"230;A18;Pg;0.157480315"
"230;A18;Pm;0.118110236"
"230;A18;Sp;0.275590551"
"231;A18;Be;0.055045872"
"231;A18;Dc;0"
"231;A18;Fr;0.055045872"
"231;A18;Ga;0.064220183"
"231;A18;Lp;0.027522936"
"231;A18;Pt;0.018348624"
"231;A18;Sp;0.779816514"
"231;A18;To;0"
"232;A18;Pt;1"
"233;A18;Am;0.18556701"
"233;A18;Ao;0.010309278"
"233;A18;Be;0"
"233;A18;Cb;0.030927835"
"233;A18;Cj;0.051546392"
"233;A18;Dc;0"
"233;A18;Dg;0.154639175"
"233;A18;Fr;0.06185567"
"233;A18;Ga;0.030927835"
"233;A18;Hl;0.041237113"
"233;A18;Hp;0.041237113"
"233;A18;Lp;0.030927835"
"233;A18;Pg;0.072164948"
"233;A18;Pm;0.103092784"
"233;A18;Pt;0.020618557"
"233;A18;Ra;0"
"233;A18;Sp;0.072164948"
"233;A18;To;0.092783505"
"234;A18;Cj;1"
"235;A18;Cb;0.078947368"
"235;A18;Ga;0.592105263"
"235;A18;Hl;0.328947368"
"236;A18;Be;0.141304348"
"236;A18;Dc;0.02173913"
"236;A18;Ga;0.108695652"
"236;A18;Lp;0.076086957"
"236;A18;Pg;0.326086957"
"236;A18;Pm;0.326086957"
"236;A18;Ra;0"
"237;A18;Dg;0.857142857"
"237;A18;Lp;0.114285714"
"237;A18;Pt;0.028571429"
"238;A18;Ao;0.075949367"
"238;A18;Dg;0.759493671"
"238;A18;Hp;0.164556962"
"238;A18;Ra;0"
"239;A18;Dg;0.464285714"
"239;A18;Lp;0.464285714"
"239;A18;To;0.071428571"
"240;A18;Dc;0.04109589"
"240;A18;Dg;0.095890411"
"240;A18;Ga;0.136986301"
"240;A18;Hl;0.095890411"
"240;A18;Hp;0.082191781"
"240;A18;Lp;0.109589041"
"240;A18;Pg;0.273972603"
"240;A18;Pm;0.164383562"
"241;A18;Be;0"
"241;A18;Cb;0.157894737"
"241;A18;Dc;0"
"241;A18;Dg;0.328947368"
"241;A18;Hl;0.144736842"
"241;A18;Hp;0.105263158"
"241;A18;Pg;0.263157895"
"241;A18;Ra;0"
"242;A18;Ao;1"
"243;A18;Cb;0.461538462"
"243;A18;Dg;0.076923077"
"243;A18;Ga;0.230769231"
"243;A18;Hl;0.153846154"
"243;A18;Ra;0"
"243;A18;To;0.076923077"
"244;A18;Hp;0.1171875"
"244;A18;Pg;0.1015625"
"244;A18;Pm;0.15625"
"244;A18;Sp;0.625"
"245;A18;Ao;0.086538462"
"245;A18;Dc;0"
"245;A18;Fr;0.673076923"
"245;A18;Pm;0.240384615"
"246;A18;Cb;0"
"246;A18;Dg;0"
"246;A18;Ga;0.103092784"
"246;A18;Lp;0.082474227"
"246;A18;Pt;0.144329897"
"246;A18;Ra;0"
"246;A18;To;0.670103093"
"247;A18;Am;0.046728972"
"247;A18;Ao;0"
"247;A18;Be;0"
"247;A18;Cb;0"
"247;A18;Cj;0.654205607"
"247;A18;Dc;0.009345794"
"247;A18;Dg;0.037383178"
"247;A18;Fr;0.009345794"
"247;A18;Ga;0"
"247;A18;Hl;0.046728972"
"247;A18;Hp;0.018691589"
"247;A18;Lp;0.009345794"
"247;A18;Pg;0.018691589"
"247;A18;Pm;0.037383178"
"247;A18;Pt;0.037383178"
"247;A18;Ra;0"
"247;A18;Sp;0.037383178"
"247;A18;To;0.037383178"
"248;A18;Ra;1"
"249;A18;Cb;0.32967033"
"249;A18;Dg;0.32967033"
"249;A18;Ga;0"
"249;A18;Lp;0.274725275"
"249;A18;Pt;0.065934066"
"249;A18;Ra;0"
"250;A18;Pg;1"
"252;A18;Am;0.095238095"
"252;A18;Ao;0.028571429"
"252;A18;Be;0.038095238"
"252;A18;Cj;0.428571429"
"252;A18;Fr;0.057142857"
"252;A18;Hp;0.095238095"
"252;A18;Pg;0.123809524"
"252;A18;Sp;0.133333333"
"253;A18;Fr;0.226415094"
"253;A18;Pt;0.018867925"
"253;A18;Ra;0"
"253;A18;Sp;0.754716981"
"254;A18;Am;0.144230769"
"254;A18;Be;0.028846154"
"254;A18;Cj;0.336538462"
"254;A18;Dc;0.009615385"
